,vol_20_day
2011-07-14 00:00:00,0.15628396546920445
2011-07-15 00:00:00,0.1428956598208898
2011-07-18 00:00:00,0.14359943587574958
2011-07-19 00:00:00,0.14798712808325476
2011-07-20 00:00:00,0.15667052745857038
2011-07-21 00:00:00,0.1505826926999678
2011-07-22 00:00:00,0.15432330016955248
2011-07-25 00:00:00,0.15326841263770066
2011-07-26 00:00:00,0.1473079498503578
2011-07-27 00:00:00,0.14711989897962777
2011-07-28 00:00:00,0.16147027402073177
2011-07-29 00:00:00,0.15892009589442438
2011-08-01 00:00:00,0.15627368748243595
2011-08-02 00:00:00,0.1450484176379951
2011-08-03 00:00:00,0.1674066830551743
2011-08-04 00:00:00,0.1695189841828353
2011-08-05 00:00:00,0.22310565841108268
2011-08-08 00:00:00,0.22355982254187218
2011-08-09 00:00:00,0.3058345847272897
2011-08-10 00:00:00,0.3617533146957433
2011-08-11 00:00:00,0.38520256725199226
2011-08-12 00:00:00,0.42811193622047133
2011-08-15 00:00:00,0.42843875599449094
2011-08-16 00:00:00,0.43816562889557803
2011-08-17 00:00:00,0.4320719754386055
2011-08-18 00:00:00,0.4322611015658777
2011-08-19 00:00:00,0.44674055487005865
2011-08-22 00:00:00,0.44662761458469147
2011-08-23 00:00:00,0.4477489202138722
2011-08-24 00:00:00,0.470851971373854
2011-08-25 00:00:00,0.4730557671216231
2011-08-26 00:00:00,0.4744949171672511
2011-08-29 00:00:00,0.47956422896248396
2011-08-30 00:00:00,0.4935615165550011
2011-08-31 00:00:00,0.4861896982345336
2011-09-01 00:00:00,0.4860279792745257
2011-09-02 00:00:00,0.45694492797170805
2011-09-06 00:00:00,0.46634408736551924
2011-09-07 00:00:00,0.40064854415653267
2011-09-08 00:00:00,0.378579449395162
2011-09-09 00:00:00,0.3417746653453085
2011-09-12 00:00:00,0.3190243880204602
2011-09-13 00:00:00,0.3189476325449848
2011-09-14 00:00:00,0.31091985154979956
2011-09-15 00:00:00,0.31388258274958586
2011-09-16 00:00:00,0.31975341517614986
2011-09-19 00:00:00,0.2743198058943348
2011-09-20 00:00:00,0.26913139490914745
2011-09-21 00:00:00,0.2695013287758692
2011-09-22 00:00:00,0.27045425455694966
2011-09-23 00:00:00,0.28901949658948567
2011-09-26 00:00:00,0.28578211288660493
2011-09-27 00:00:00,0.29411657062142177
2011-09-28 00:00:00,0.27723509297135607
2011-09-29 00:00:00,0.28498007025016464
2011-09-30 00:00:00,0.2863367005779197
2011-10-03 00:00:00,0.29637690947796874
2011-10-04 00:00:00,0.2994879097754666
2011-10-05 00:00:00,0.31169737324343205
2011-10-06 00:00:00,0.30113050069573266
2011-10-07 00:00:00,0.3075927703122802
2011-10-10 00:00:00,0.2935608291860019
2011-10-11 00:00:00,0.31581594193599327
2011-10-12 00:00:00,0.31457459591766823
2011-10-13 00:00:00,0.3123935528631243
2011-10-14 00:00:00,0.3065389883463372
2011-10-17 00:00:00,0.3118938897339683
2011-10-18 00:00:00,0.3176323601555257
2011-10-19 00:00:00,0.3249128669099567
2011-10-20 00:00:00,0.30846450322269153
2011-10-21 00:00:00,0.2804164823698613
2011-10-24 00:00:00,0.28544319963920006
2011-10-25 00:00:00,0.2779857433233673
2011-10-26 00:00:00,0.28852087650161784
2011-10-27 00:00:00,0.27654287487439505
2011-10-28 00:00:00,0.2973524458955766
2011-10-31 00:00:00,0.2761039478416832
2011-11-01 00:00:00,0.26912604505244
2011-11-02 00:00:00,0.28928297484388305
2011-11-03 00:00:00,0.2879480708349279
2011-11-04 00:00:00,0.2880358149063298
2011-11-07 00:00:00,0.28774446180139496
2011-11-08 00:00:00,0.2665093269027254
2011-11-09 00:00:00,0.2687167799853715
2011-11-10 00:00:00,0.3033965669370123
2011-11-11 00:00:00,0.3045251623980968
2011-11-14 00:00:00,0.3057409489062307
2011-11-15 00:00:00,0.2988452701762693
2011-11-16 00:00:00,0.2920875529196806
2011-11-17 00:00:00,0.29487975782828024
2011-11-18 00:00:00,0.30084310296016076
2011-11-21 00:00:00,0.29268188099231773
2011-11-22 00:00:00,0.2954338116744519
2011-11-23 00:00:00,0.288481639017027
2011-11-25 00:00:00,0.2939309691567188
2011-11-28 00:00:00,0.2578495000166963
2011-11-29 00:00:00,0.2843077095835211
2011-11-30 00:00:00,0.2742181390034196
2011-12-01 00:00:00,0.29660972510872213
2011-12-02 00:00:00,0.291325550634769
2011-12-05 00:00:00,0.2837475982324609
2011-12-06 00:00:00,0.2856268335794526
2011-12-07 00:00:00,0.28481308046607906
2011-12-08 00:00:00,0.2812484040374946
2011-12-09 00:00:00,0.25958855948890763
2011-12-12 00:00:00,0.2643678750235234
2011-12-13 00:00:00,0.26077899785990255
2011-12-14 00:00:00,0.2607202307554577
2011-12-15 00:00:00,0.2620017739358599
2011-12-16 00:00:00,0.25703485469201937
2011-12-19 00:00:00,0.25070150094838983
2011-12-20 00:00:00,0.2536673091973473
2011-12-21 00:00:00,0.2653770601638073
2011-12-22 00:00:00,0.26439496181146893
2011-12-23 00:00:00,0.2486084281167354
2011-12-27 00:00:00,0.24815381451488294
2011-12-28 00:00:00,0.23099579142039875
2011-12-29 00:00:00,0.2381423719001277
2011-12-30 00:00:00,0.192309933065794
2012-01-03 00:00:00,0.1933746337340414
2012-01-04 00:00:00,0.20074227035053666
2012-01-05 00:00:00,0.19762272985790894
2012-01-06 00:00:00,0.19769487836490118
2012-01-09 00:00:00,0.19784694935393352
2012-01-10 00:00:00,0.1787305945586449
2012-01-11 00:00:00,0.17183284627694298
2012-01-12 00:00:00,0.16099013128968784
2012-01-13 00:00:00,0.15497878404632962
2012-01-17 00:00:00,0.14975248471495312
2012-01-18 00:00:00,0.14976531977906601
2012-01-19 00:00:00,0.15213703010905688
2012-01-20 00:00:00,0.1423624627667065
2012-01-23 00:00:00,0.10487175588802634
2012-01-24 00:00:00,0.10677708300901911
2012-01-25 00:00:00,0.10530832377240455
2012-01-26 00:00:00,0.10485728447697486
2012-01-27 00:00:00,0.10812261058025907
2012-01-30 00:00:00,0.09269964220506649
2012-01-31 00:00:00,0.09059116715060168
2012-02-01 00:00:00,0.0873331345538626
2012-02-02 00:00:00,0.07534274571733823
2012-02-03 00:00:00,0.07534173178709382
2012-02-06 00:00:00,0.08673704106237745
2012-02-07 00:00:00,0.08551302255163132
2012-02-08 00:00:00,0.08551124588798645
2012-02-09 00:00:00,0.08247810183934226
2012-02-10 00:00:00,0.08231376050561243
2012-02-13 00:00:00,0.08926435024500082
2012-02-14 00:00:00,0.0873018609747095
2012-02-15 00:00:00,0.08811342150595651
2012-02-16 00:00:00,0.08483054784150475
2012-02-17 00:00:00,0.09060453541277477
2012-02-21 00:00:00,0.09036987005994229
2012-02-22 00:00:00,0.08911134990383551
2012-02-23 00:00:00,0.09033146279409973
2012-02-24 00:00:00,0.08752100173523628
2012-02-27 00:00:00,0.08391915541550216
2012-02-28 00:00:00,0.08346762940096031
2012-02-29 00:00:00,0.08100976271908925
2012-03-01 00:00:00,0.08351418299616908
2012-03-02 00:00:00,0.08067281509756159
2012-03-05 00:00:00,0.0826133615830989
2012-03-06 00:00:00,0.07107817898243918
2012-03-07 00:00:00,0.08977295364633754
2012-03-08 00:00:00,0.09269173325654095
2012-03-09 00:00:00,0.09844193593288218
2012-03-12 00:00:00,0.09907264182976303
2012-03-13 00:00:00,0.0942906606215892
2012-03-14 00:00:00,0.10979130764159524
2012-03-15 00:00:00,0.10972656157866345
2012-03-16 00:00:00,0.10789637107483861
2012-03-19 00:00:00,0.10276133022414334
2012-03-20 00:00:00,0.10300335062631269
2012-03-21 00:00:00,0.10428683721780826
2012-03-22 00:00:00,0.1034473264993408
2012-03-23 00:00:00,0.10762101780954507
2012-03-26 00:00:00,0.10781461319310336
2012-03-27 00:00:00,0.11703223918460243
2012-03-28 00:00:00,0.11824604229705561
2012-03-29 00:00:00,0.11893431905705146
2012-03-30 00:00:00,0.11861181427478774
2012-04-02 00:00:00,0.11798223055840706
2012-04-03 00:00:00,0.11776279376735727
2012-04-04 00:00:00,0.10295405878330331
2012-04-05 00:00:00,0.11060207464548284
2012-04-09 00:00:00,0.10647907972110075
2012-04-10 00:00:00,0.11469723867909239
2012-04-11 00:00:00,0.13006908291587527
2012-04-12 00:00:00,0.11539506146059922
2012-04-13 00:00:00,0.12551905485749124
2012-04-16 00:00:00,0.1300218822291186
2012-04-17 00:00:00,0.12971911727688645
2012-04-18 00:00:00,0.14065400945198234
2012-04-19 00:00:00,0.14076609424173575
2012-04-20 00:00:00,0.14224153956433833
2012-04-23 00:00:00,0.14046713643803702
2012-04-24 00:00:00,0.1425222420281185
2012-04-25 00:00:00,0.1324836438557239
2012-04-26 00:00:00,0.1428103777973219
2012-04-27 00:00:00,0.14432470596825772
2012-04-30 00:00:00,0.1443105084487744
2012-05-01 00:00:00,0.14408302629196637
2012-05-02 00:00:00,0.14336704315352625
2012-05-03 00:00:00,0.14303829080586467
2012-05-04 00:00:00,0.141219216271901
2012-05-07 00:00:00,0.15219916892526303
2012-05-08 00:00:00,0.14734181782179276
2012-05-09 00:00:00,0.13491483245367816
2012-05-10 00:00:00,0.1333071106336457
2012-05-11 00:00:00,0.12392641024221399
2012-05-14 00:00:00,0.11739667148169075
2012-05-15 00:00:00,0.12320537919455563
2012-05-16 00:00:00,0.1088651098920149
2012-05-17 00:00:00,0.10894691914075573
2012-05-18 00:00:00,0.11714696405063957
2012-05-21 00:00:00,0.11791249673343225
2012-05-22 00:00:00,0.13605633313186927
2012-05-23 00:00:00,0.1351337970668485
2012-05-24 00:00:00,0.12253254113565953
2012-05-25 00:00:00,0.11861971034947759
2012-05-29 00:00:00,0.11747289229989592
2012-05-30 00:00:00,0.12908012665342877
2012-05-31 00:00:00,0.13203881487388583
2012-06-01 00:00:00,0.1320896397825539
2012-06-04 00:00:00,0.1529069188923305
2012-06-05 00:00:00,0.14650077677425954
2012-06-06 00:00:00,0.1509498898108876
2012-06-07 00:00:00,0.1757534310944942
2012-06-08 00:00:00,0.1751702733344163
2012-06-11 00:00:00,0.1779040598444365
2012-06-12 00:00:00,0.18259853723460015
2012-06-13 00:00:00,0.18448866645598314
2012-06-14 00:00:00,0.184754765489721
2012-06-15 00:00:00,0.18828469190183886
2012-06-18 00:00:00,0.18248425016726758
2012-06-19 00:00:00,0.17852525478644798
2012-06-20 00:00:00,0.171965412168215
2012-06-21 00:00:00,0.17237078733468156
2012-06-22 00:00:00,0.19228927792296424
2012-06-25 00:00:00,0.1939823718380153
2012-06-26 00:00:00,0.20253836265041422
2012-06-27 00:00:00,0.1984571409509663
2012-06-28 00:00:00,0.1936494997151906
2012-06-29 00:00:00,0.19380030029546236
2012-07-02 00:00:00,0.1860793474355582
2012-07-03 00:00:00,0.18554547211277767
2012-07-05 00:00:00,0.18529356155336038
2012-07-06 00:00:00,0.1729203235709443
2012-07-09 00:00:00,0.17774303705607525
2012-07-10 00:00:00,0.17638208994103477
2012-07-11 00:00:00,0.17277070042034245
2012-07-12 00:00:00,0.16857565167015542
2012-07-13 00:00:00,0.16778898141766982
2012-07-16 00:00:00,0.1738708069575574
2012-07-17 00:00:00,0.1708821095282306
2012-07-18 00:00:00,0.17230929819245858
2012-07-19 00:00:00,0.17094076146345827
2012-07-20 00:00:00,0.17085088068594367
2012-07-23 00:00:00,0.15229914691671925
2012-07-24 00:00:00,0.15583087672633436
2012-07-25 00:00:00,0.1472592735368396
2012-07-26 00:00:00,0.14651361288133727
2012-07-27 00:00:00,0.15428769984293017
2012-07-30 00:00:00,0.16506976645623142
2012-07-31 00:00:00,0.1416511082520103
2012-08-01 00:00:00,0.14417500569679073
2012-08-02 00:00:00,0.14239877569813675
2012-08-03 00:00:00,0.14367482315779206
2012-08-06 00:00:00,0.15525345813868988
2012-08-07 00:00:00,0.15492885497447206
2012-08-08 00:00:00,0.15038615150564705
2012-08-09 00:00:00,0.15023208870496393
2012-08-10 00:00:00,0.14795689120562816
2012-08-13 00:00:00,0.13820106961534193
2012-08-14 00:00:00,0.13760127749421586
2012-08-15 00:00:00,0.1364935424775055
2012-08-16 00:00:00,0.13478062290042553
2012-08-17 00:00:00,0.1364369386945882
2012-08-20 00:00:00,0.13046853671232794
2012-08-21 00:00:00,0.12261503288592977
2012-08-22 00:00:00,0.11736553886912895
2012-08-23 00:00:00,0.1173080894944418
2012-08-24 00:00:00,0.11189632759536695
2012-08-27 00:00:00,0.0945423282100426
2012-08-28 00:00:00,0.09451479435993476
2012-08-29 00:00:00,0.09004409972773542
2012-08-30 00:00:00,0.08969706407655673
2012-08-31 00:00:00,0.09007585535321071
2012-09-04 00:00:00,0.060077211050671146
2012-09-05 00:00:00,0.0601229460976251
2012-09-06 00:00:00,0.057856919053968836
2012-09-07 00:00:00,0.09187541527013426
2012-09-10 00:00:00,0.09236947297009576
2012-09-11 00:00:00,0.09563494659437574
2012-09-12 00:00:00,0.09568337731000347
2012-09-13 00:00:00,0.09592128005198208
2012-09-14 00:00:00,0.1079443433102667
2012-09-17 00:00:00,0.10648950297716997
2012-09-18 00:00:00,0.10809800004868382
2012-09-19 00:00:00,0.10831073009803593
2012-09-20 00:00:00,0.10704183441634568
2012-09-21 00:00:00,0.10710705363532017
2012-09-24 00:00:00,0.10096123770446545
2012-09-25 00:00:00,0.10061325176615227
2012-09-26 00:00:00,0.1097454059558824
2012-09-27 00:00:00,0.11216771851438233
2012-09-28 00:00:00,0.11611469054081179
2012-10-01 00:00:00,0.11392591923411122
2012-10-02 00:00:00,0.11336865078230383
2012-10-03 00:00:00,0.11304751688743056
2012-10-04 00:00:00,0.11303931449761194
2012-10-05 00:00:00,0.09214964343399584
2012-10-08 00:00:00,0.09160780252234633
2012-10-09 00:00:00,0.08978501807933958
2012-10-10 00:00:00,0.09742074040033652
2012-10-11 00:00:00,0.09959730817157753
2012-10-12 00:00:00,0.0816246622663104
2012-10-15 00:00:00,0.07958709073191018
2012-10-16 00:00:00,0.08596265187680649
2012-10-17 00:00:00,0.09406004876220567
2012-10-18 00:00:00,0.09547107903625635
2012-10-19 00:00:00,0.09595583270207414
2012-10-22 00:00:00,0.11271373705927341
2012-10-23 00:00:00,0.11273454255736674
2012-10-24 00:00:00,0.117002398359027
2012-10-25 00:00:00,0.11592672720909429
2012-10-26 00:00:00,0.110508265729383
2012-10-31 00:00:00,0.10972331554537067
2012-11-01 00:00:00,0.10899303046209972
2012-11-02 00:00:00,0.11626331412039145
2012-11-05 00:00:00,0.1184986738410341
2012-11-06 00:00:00,0.11504447067803583
2012-11-07 00:00:00,0.11961570164718187
2012-11-08 00:00:00,0.14202932309202043
2012-11-09 00:00:00,0.1437880826707395
2012-11-12 00:00:00,0.1432555083368864
2012-11-13 00:00:00,0.1433094980546169
2012-11-14 00:00:00,0.1433380937702505
2012-11-15 00:00:00,0.14386811549070053
2012-11-16 00:00:00,0.1355795314831929
2012-11-19 00:00:00,0.13590127806633534
2012-11-20 00:00:00,0.15984394917608516
2012-11-21 00:00:00,0.1507227047691594
2012-11-23 00:00:00,0.15108775608914007
2012-11-26 00:00:00,0.15239208265843304
2012-11-27 00:00:00,0.1522376965422317
2012-11-28 00:00:00,0.15290139460880273
2012-11-29 00:00:00,0.15577094539603933
2012-11-30 00:00:00,0.15661529387082576
2012-12-03 00:00:00,0.1519593466321693
2012-12-04 00:00:00,0.14958160622261582
2012-12-05 00:00:00,0.1494585400639976
2012-12-06 00:00:00,0.14668201252774096
2012-12-07 00:00:00,0.12137558648564498
2012-12-10 00:00:00,0.11159868245041599
2012-12-11 00:00:00,0.1116480424289208
2012-12-12 00:00:00,0.11313198818988868
2012-12-13 00:00:00,0.11151817278276942
2012-12-14 00:00:00,0.10039814561772276
2012-12-17 00:00:00,0.10174725161948524
2012-12-18 00:00:00,0.10681630170227983
2012-12-19 00:00:00,0.09060255324095584
2012-12-20 00:00:00,0.09673928092110785
2012-12-21 00:00:00,0.09774279245857928
2012-12-24 00:00:00,0.09515531767480345
2012-12-26 00:00:00,0.09561613094248211
2012-12-27 00:00:00,0.09493326253387728
2012-12-28 00:00:00,0.09129814776097513
2012-12-31 00:00:00,0.09799613564511443
2013-01-02 00:00:00,0.11580842178038687
2013-01-03 00:00:00,0.1442316341755726
2013-01-04 00:00:00,0.14452778401891983
2013-01-07 00:00:00,0.1447825061892235
2013-01-08 00:00:00,0.14567951243048294
2013-01-09 00:00:00,0.14651434927804377
2013-01-10 00:00:00,0.14650352352036453
2013-01-11 00:00:00,0.1470973138789094
2013-01-14 00:00:00,0.14716863531097418
2013-01-15 00:00:00,0.14461017939747633
2013-01-16 00:00:00,0.14318363419541
2013-01-17 00:00:00,0.13871730911422814
2013-01-18 00:00:00,0.13537762625042513
2013-01-22 00:00:00,0.13141523101475408
2013-01-23 00:00:00,0.1312770242916269
2013-01-24 00:00:00,0.12491373348864487
2013-01-25 00:00:00,0.12356408648570004
2013-01-28 00:00:00,0.12144046111320991
2013-01-29 00:00:00,0.12137479191339468
2013-01-30 00:00:00,0.10995333249342781
2013-01-31 00:00:00,0.10108094799930453
2013-02-01 00:00:00,0.05505211320556315
2013-02-04 00:00:00,0.06205265558839088
2013-02-05 00:00:00,0.07669225481885565
2013-02-06 00:00:00,0.08159240964224877
2013-02-07 00:00:00,0.07988098360543475
2013-02-08 00:00:00,0.08064656885585376
2013-02-11 00:00:00,0.07861835145180009
2013-02-12 00:00:00,0.07865609398628574
2013-02-13 00:00:00,0.07819904704955315
2013-02-14 00:00:00,0.07817144283701528
2013-02-15 00:00:00,0.07792989326666741
2013-02-19 00:00:00,0.07652970494310762
2013-02-20 00:00:00,0.0795269135307205
2013-02-21 00:00:00,0.0925564207589687
2013-02-22 00:00:00,0.09558544343894199
2013-02-25 00:00:00,0.10124080675729599
2013-02-26 00:00:00,0.12157266904619801
2013-02-27 00:00:00,0.12418755953419604
2013-02-28 00:00:00,0.13141576682926262
2013-03-01 00:00:00,0.1307401792159892
2013-03-04 00:00:00,0.13058149430431382
2013-03-05 00:00:00,0.12695288121370837
2013-03-06 00:00:00,0.12215877914887584
2013-03-07 00:00:00,0.11795543129667531
2013-03-08 00:00:00,0.1179660584642531
2013-03-11 00:00:00,0.1180415479201895
2013-03-12 00:00:00,0.11739715782755188
2013-03-13 00:00:00,0.11798970822682003
2013-03-14 00:00:00,0.11798345893897705
2013-03-15 00:00:00,0.11882977800166154
2013-03-18 00:00:00,0.11924282844766426
2013-03-19 00:00:00,0.12146072971394031
2013-03-20 00:00:00,0.11967948785552182
2013-03-21 00:00:00,0.11091811490872988
2013-03-22 00:00:00,0.11351403413581343
2013-03-25 00:00:00,0.11199888451978092
2013-03-26 00:00:00,0.08517757775279501
2013-03-27 00:00:00,0.08610945490555814
2013-03-28 00:00:00,0.07718475141122791
2013-04-01 00:00:00,0.07613614820420761
2013-04-02 00:00:00,0.07865332039001796
2013-04-03 00:00:00,0.07841399743199656
2013-04-04 00:00:00,0.08344257283806705
2013-04-05 00:00:00,0.08433966706187743
2013-04-08 00:00:00,0.08615931756740239
2013-04-09 00:00:00,0.08810056176401174
2013-04-10 00:00:00,0.08793972106829863
2013-04-11 00:00:00,0.09663266237724416
2013-04-12 00:00:00,0.09691541928993769
2013-04-15 00:00:00,0.09654563234061612
2013-04-16 00:00:00,0.12893067944446138
2013-04-17 00:00:00,0.13763273553210015
2013-04-18 00:00:00,0.14788183646169276
2013-04-19 00:00:00,0.14729369679861426
2013-04-22 00:00:00,0.14745395034907594
2013-04-23 00:00:00,0.1455259636436953
2013-04-24 00:00:00,0.1487650844951922
2013-04-25 00:00:00,0.14641095590933564
2013-04-26 00:00:00,0.14690457891179795
2013-04-29 00:00:00,0.14690763764623965
2013-04-30 00:00:00,0.1474497988497576
2013-05-01 00:00:00,0.14684058384288026
2013-05-02 00:00:00,0.145541968131486
2013-05-03 00:00:00,0.14815314080476757
2013-05-06 00:00:00,0.1496960137927604
2013-05-07 00:00:00,0.14866160265185577
2013-05-08 00:00:00,0.14901007182933707
2013-05-09 00:00:00,0.14433474759599615
2013-05-10 00:00:00,0.1449539227168463
2013-05-13 00:00:00,0.14446944372402473
2013-05-14 00:00:00,0.11153787082978395
2013-05-15 00:00:00,0.10614685526436803
2013-05-16 00:00:00,0.08518411144093246
2013-05-17 00:00:00,0.0829821876668045
2013-05-20 00:00:00,0.08386359145123846
2013-05-21 00:00:00,0.08476494185958802
2013-05-22 00:00:00,0.08086563002658985
2013-05-23 00:00:00,0.08855304952156316
2013-05-24 00:00:00,0.09035563438746787
2013-05-28 00:00:00,0.08988343277020366
2013-05-29 00:00:00,0.08944690357550474
2013-05-30 00:00:00,0.09456740950755439
2013-05-31 00:00:00,0.08620714734050446
2013-06-03 00:00:00,0.10060075873223566
2013-06-04 00:00:00,0.09637278769755743
2013-06-05 00:00:00,0.09825748049577866
2013-06-06 00:00:00,0.10935586224313294
2013-06-07 00:00:00,0.11315439039833668
2013-06-10 00:00:00,0.12145683631768314
2013-06-11 00:00:00,0.12106729434970857
2013-06-12 00:00:00,0.12693058264626902
2013-06-13 00:00:00,0.12378406522434175
2013-06-14 00:00:00,0.13494856948460973
2013-06-17 00:00:00,0.13570593489402713
2013-06-18 00:00:00,0.13390263654599044
2013-06-19 00:00:00,0.13736434267602157
2013-06-20 00:00:00,0.14522015034415664
2013-06-21 00:00:00,0.16674139993518855
2013-06-24 00:00:00,0.16768961349181638
2013-06-25 00:00:00,0.17210596847362306
2013-06-26 00:00:00,0.17486349474700374
2013-06-27 00:00:00,0.17898005347416987
2013-06-28 00:00:00,0.1799395187197997
2013-07-01 00:00:00,0.17351008063411846
2013-07-02 00:00:00,0.1736797609953322
2013-07-03 00:00:00,0.17297718840565512
2013-07-05 00:00:00,0.1653474085793753
2013-07-08 00:00:00,0.16667282710182915
2013-07-09 00:00:00,0.1615807310796407
2013-07-10 00:00:00,0.16355574262961733
2013-07-11 00:00:00,0.15858056049242197
2013-07-12 00:00:00,0.1607197721242689
2013-07-15 00:00:00,0.15304260036957384
2013-07-16 00:00:00,0.1505893800425666
2013-07-17 00:00:00,0.15011834171255653
2013-07-18 00:00:00,0.148155207547831
2013-07-19 00:00:00,0.13810682226842327
2013-07-22 00:00:00,0.09561949970133893
2013-07-23 00:00:00,0.09573280722203849
2013-07-24 00:00:00,0.07837136868566225
2013-07-25 00:00:00,0.07930268229726703
2013-07-26 00:00:00,0.07507542024088966
2013-07-29 00:00:00,0.07430619429201892
2013-07-30 00:00:00,0.07319273237699664
2013-07-31 00:00:00,0.07257491439637498
2013-08-01 00:00:00,0.07186532923280507
2013-08-02 00:00:00,0.07859637307111449
2013-08-05 00:00:00,0.07281737818944636
2013-08-06 00:00:00,0.07293117702089259
2013-08-07 00:00:00,0.07512390173186548
2013-08-08 00:00:00,0.07684357331391628
2013-08-09 00:00:00,0.0622492856257822
2013-08-12 00:00:00,0.06354419183314577
2013-08-13 00:00:00,0.06259482184713422
2013-08-14 00:00:00,0.06136917933108406
2013-08-15 00:00:00,0.06415956213697005
2013-08-16 00:00:00,0.07865622456910037
2013-08-19 00:00:00,0.07857614248441701
2013-08-20 00:00:00,0.08000955410605284
2013-08-21 00:00:00,0.08301317763650858
2013-08-22 00:00:00,0.08451452073356905
2013-08-23 00:00:00,0.09135030015572827
2013-08-26 00:00:00,0.09235021487529553
2013-08-27 00:00:00,0.09259637622122108
2013-08-28 00:00:00,0.1072874275215202
2013-08-29 00:00:00,0.10855151084983443
2013-08-30 00:00:00,0.09799682852053287
2013-09-03 00:00:00,0.09713269597354324
2013-09-04 00:00:00,0.09998492150982266
2013-09-05 00:00:00,0.1050566432767582
2013-09-06 00:00:00,0.10509382344808611
2013-09-09 00:00:00,0.10384417817665884
2013-09-10 00:00:00,0.11022512957594995
2013-09-11 00:00:00,0.11364937928994423
2013-09-12 00:00:00,0.11371501707625756
2013-09-13 00:00:00,0.11257976866749028
2013-09-16 00:00:00,0.09967461909859449
2013-09-17 00:00:00,0.09981435957048185
2013-09-18 00:00:00,0.09600812326831268
2013-09-19 00:00:00,0.10153613795310669
2013-09-20 00:00:00,0.09780133484569296
2013-09-23 00:00:00,0.09993586995518082
2013-09-24 00:00:00,0.10211488589490572
2013-09-25 00:00:00,0.10134511318578429
2013-09-26 00:00:00,0.07984025170810975
2013-09-27 00:00:00,0.07992402546716525
2013-09-30 00:00:00,0.08328087542490283
2013-10-01 00:00:00,0.08527872581245988
2013-10-02 00:00:00,0.08765360819026764
2013-10-03 00:00:00,0.08459825303739336
2013-10-04 00:00:00,0.09244904612217719
2013-10-07 00:00:00,0.09554697028786478
2013-10-08 00:00:00,0.09602791511032686
2013-10-09 00:00:00,0.10077539817146924
2013-10-10 00:00:00,0.09990033534013897
2013-10-11 00:00:00,0.12736488015972158
2013-10-14 00:00:00,0.12905804421058004
2013-10-15 00:00:00,0.12824667229804942
2013-10-16 00:00:00,0.13012502849274973
2013-10-17 00:00:00,0.1332180238342519
2013-10-18 00:00:00,0.13512049308975183
2013-10-21 00:00:00,0.1339377828827345
2013-10-22 00:00:00,0.1323040860766656
2013-10-23 00:00:00,0.13245348762429865
2013-10-24 00:00:00,0.1335006503051107
2013-10-25 00:00:00,0.13339911807689206
2013-10-28 00:00:00,0.13169193342317165
2013-10-29 00:00:00,0.1287901526167006
2013-10-30 00:00:00,0.12765036605198254
2013-10-31 00:00:00,0.12978433338393097
2013-11-01 00:00:00,0.1242643105105403
2013-11-04 00:00:00,0.12275970746207272
2013-11-05 00:00:00,0.1159764729380366
2013-11-06 00:00:00,0.1054322454724673
2013-11-07 00:00:00,0.1052238364828135
2013-11-08 00:00:00,0.09664334580170493
2013-11-11 00:00:00,0.10418214979088325
2013-11-12 00:00:00,0.10411806928024335
2013-11-13 00:00:00,0.09961059590737306
2013-11-14 00:00:00,0.09219215188427303
2013-11-15 00:00:00,0.09119721303366854
2013-11-18 00:00:00,0.08983129279944686
2013-11-19 00:00:00,0.09151976161011156
2013-11-20 00:00:00,0.09085703809541881
2013-11-21 00:00:00,0.08962779436368387
2013-11-22 00:00:00,0.09270511752114002
2013-11-25 00:00:00,0.09291751566232663
2013-11-26 00:00:00,0.09329234632644706
2013-11-27 00:00:00,0.09207548772311382
2013-11-29 00:00:00,0.08942670919079686
2013-12-02 00:00:00,0.08839858471592481
2013-12-03 00:00:00,0.08948051921864608
2013-12-04 00:00:00,0.09112913419557983
2013-12-05 00:00:00,0.08998756224627122
2013-12-06 00:00:00,0.09053893958974352
2013-12-09 00:00:00,0.0838678288101614
2013-12-10 00:00:00,0.07155934342080601
2013-12-11 00:00:00,0.07345998744836765
2013-12-12 00:00:00,0.08482302428893411
2013-12-13 00:00:00,0.08095134157562572
2013-12-16 00:00:00,0.07872775732579394
2013-12-17 00:00:00,0.08046982007693172
2013-12-18 00:00:00,0.0803053241747924
2013-12-19 00:00:00,0.10054868885838113
2013-12-20 00:00:00,0.09977813336050784
2013-12-23 00:00:00,0.0979226144570401
2013-12-24 00:00:00,0.09812580352507397
2013-12-26 00:00:00,0.09802053822935743
2013-12-27 00:00:00,0.09908035292591649
2013-12-30 00:00:00,0.09905018365898448
2013-12-31 00:00:00,0.09895230275323114
2014-01-02 00:00:00,0.09877766044495985
2014-01-03 00:00:00,0.10444505957486337
2014-01-06 00:00:00,0.10445387168690638
2014-01-07 00:00:00,0.10352788203661993
2014-01-08 00:00:00,0.09853951181181726
2014-01-09 00:00:00,0.09839816082559286
2014-01-10 00:00:00,0.09699425335904785
2014-01-13 00:00:00,0.08546084907958312
2014-01-14 00:00:00,0.09956304328797158
2014-01-15 00:00:00,0.10504082756126314
2014-01-16 00:00:00,0.10461436873561253
2014-01-17 00:00:00,0.1036380991497361
2014-01-21 00:00:00,0.08873999993779834
2014-01-22 00:00:00,0.08872344344625117
2014-01-23 00:00:00,0.08689660714272668
